iteracao,idx,tag_trecho,titulo,artista,ano,letra,tema,score
1,2469,musica222_trecho15,Passagem Só de Ida,Bigodee,nan,Pode passar o tempo que passar,"Despedidas, morte e fragilidade",0.9
1,2470,musica222_trecho16,Passagem Só de Ida,Bigodee,nan,Mas eu vou te esquecer,"Despedidas, morte e fragilidade",0.9
1,2471,musica223_trecho1,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Eu esqueci você,"Despedidas, morte e fragilidade",0.9
1,2472,musica223_trecho2,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Se ainda guardo lembranças de nós,Amor e relações amorosas,0.9
1,2473,musica223_trecho3,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Na memória do meu celular,"Despedidas, morte e fragilidade",0.9
1,2474,musica223_trecho4,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Se carrego comigo a foto que a gente tirou na beira do mar,"Intimidade, desejo e sedução",0.9
1,2475,musica223_trecho5,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Tudo isso é pra você lembrar,Amor e relações amorosas,0.9
1,2476,musica223_trecho6,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Lembrar que eu te esqueci,"Despedidas, morte e fragilidade",0.9
1,2477,musica223_trecho7,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,E eu esqueci você,"Despedidas, morte e fragilidade",0.9
1,2478,musica223_trecho8,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,"Que seu beijo tinha gosto de saudade, que no seu perfume era tão doce",Amor e relações amorosas,0.9
1,2479,musica223_trecho9,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Tô ligando em plena madrugada e te acordando pra dizer,"Intimidade, desejo e sedução",0.8
1,2480,musica223_trecho10,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Que eu esqueci você,"Despedidas, morte e fragilidade",0.9
1,2481,musica223_trecho11,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Eu já nem lembro mais,"Despedidas, morte e fragilidade",0.9
1,2482,musica223_trecho12,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,"Que teu beijo tinha gosto de saudade, que do seu perfume era tão doce",Amor e relações amorosas,0.9
1,2483,musica223_trecho13,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Eu nem me lembro mais,"Despedidas, morte e fragilidade",0.9
1,2484,musica223_trecho14,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Se eu te ligo da mesa do bar,"Intimidade, desejo e sedução",0.9
1,2485,musica223_trecho15,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,Se você já cansou de escutar,"Despedidas, morte e fragilidade",0.9
1,2486,musica223_trecho16,Esqueci Você (part. Henrique & Diego),Bruno E Marrone,nan,"Que um dia eu iria esquecer, esse dia chegou, acabou de chegar","Despedidas, morte e fragilidade",0.9
1,2487,musica224_trecho1,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,(É o,"Despedidas, morte e fragilidade",0.9
1,2488,musica224_trecho2,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,Ram?,"Despedidas, morte e fragilidade",0.9
1,2489,musica224_trecho3,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,"Se sua mãe perguntar, cê fala que tá com o","Infidelidade, tristeza e sofrimento",0.9
1,2490,musica224_trecho4,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,Luan,"Despedidas, morte e fragilidade",0.9
1,2491,musica224_trecho5,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,Falcão) (Luan,"Intimidade, desejo e sedução",0.9
1,2492,musica224_trecho6,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,Falcão,"Intimidade, desejo e sedução",0.9
1,2493,musica224_trecho7,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,"Falcão(Olha o solinho, sai do chão)Meia-noite, rua escura estacionei minha caminhonete","Despedidas, morte e fragilidade",0.9
1,2494,musica224_trecho8,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,"Pereira)(Luan)Meia-noite, rua escura estacionei minha caminhonete","Despedidas, morte e fragilidade",0.9
1,2495,musica224_trecho9,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,"Insulfilm 05, ninguém vê o que acontece","Despedidas, morte e fragilidade",0.8
1,2496,musica224_trecho10,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,Eu só te prometo que hoje a noite promete,"Despedidas, morte e fragilidade",0.9
1,2497,musica224_trecho11,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,"Falcão(Se sua mãe perguntar, cê fala que tá com o","Intimidade, desejo e sedução",0.9
1,2498,musica224_trecho12,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,"Falcão)(Se sua mãe perguntar, cê fala que tá com o","Infidelidade, tristeza e sofrimento",0.9
1,2499,musica224_trecho13,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,Luan),"Despedidas, morte e fragilidade",0.9
1,2500,musica224_trecho14,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,"Aqui dentro cê sobe, aqui dentro cê desce","Crescimento, consquita e pertencimento",0.9
1,2501,musica224_trecho15,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,Chama ela e vem,"Intimidade, desejo e sedução",0.9
1,2502,musica224_trecho16,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,Você e sua amiguinha quer andar de,Amor e relações amorosas,0.9
1,2503,musica224_trecho17,VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,2025.0,Dodge,"Despedidas, morte e fragilidade",0.9
1,2504,musica225_trecho1,O Céu Explica Tudo,Henrique & Juliano,2017.0,Eu amarrotei tantos lençóis,"Despedidas, morte e fragilidade",0.9
1,2505,musica225_trecho2,O Céu Explica Tudo,Henrique & Juliano,2017.0,As estrelas são as várias paixões que eu tive,Amor e relações amorosas,0.9
1,2506,musica225_trecho3,O Céu Explica Tudo,Henrique & Juliano,2017.0,O céu explica tudo e o amor é feito a,"Inspiração, paz e harmonia",0.9
1,2507,musica225_trecho4,O Céu Explica Tudo,Henrique & Juliano,2017.0,Lua,"Inspiração, paz e harmonia",0.9
1,2508,musica225_trecho5,O Céu Explica Tudo,Henrique & Juliano,2017.0,Adivinha o quê que cê é no meu céu?,"Intimidade, desejo e sedução",0.9
1,2509,musica225_trecho6,O Céu Explica Tudo,Henrique & Juliano,2017.0,Chuta:,"Despedidas, morte e fragilidade",0.9
1,2510,musica225_trecho8,O Céu Explica Tudo,Henrique & Juliano,2017.0,"Era só eu, nunca era nós","Infidelidade, tristeza e sofrimento",0.9
1,2511,musica225_trecho9,O Céu Explica Tudo,Henrique & Juliano,2017.0,Me dava bem no singular,"Intimidade, desejo e sedução",0.8
1,2512,musica225_trecho10,O Céu Explica Tudo,Henrique & Juliano,2017.0,"Bastou uma noite, um beijo na boca","Intimidade, desejo e sedução",0.9
1,2513,musica225_trecho11,O Céu Explica Tudo,Henrique & Juliano,2017.0,Um:,"Despedidas, morte e fragilidade",0.9
1,2514,musica225_trecho12,O Céu Explica Tudo,Henrique & Juliano,2017.0,Fica comigo pra vida toda?,Amor e relações amorosas,0.9
1,2515,musica225_trecho13,O Céu Explica Tudo,Henrique & Juliano,2017.0,Nós dois sem roupa olhando pro céu,"Intimidade, desejo e sedução",0.9
1,2516,musica225_trecho14,O Céu Explica Tudo,Henrique & Juliano,2017.0,Imaginando a gente de terno e véu,"Despedidas, morte e fragilidade",0.9
1,2517,musica225_trecho15,O Céu Explica Tudo,Henrique & Juliano,2017.0,O céu explica tudo pros nossos corações,"Inspiração, paz e harmonia",0.9
1,2518,musica226_trecho1,Água Com Açúcar,Luan Santana,2019.0,Você terminou com ele e tá chorando,"Despedidas, morte e fragilidade",0.9
1,2519,musica226_trecho2,Água Com Açúcar,Luan Santana,2019.0,Mas tem uma opção melhor,"Crescimento, consquita e pertencimento",0.9
1,2520,musica226_trecho3,Água Com Açúcar,Luan Santana,2019.0,Antes de desistir do amor,Amor e relações amorosas,0.9
1,2521,musica226_trecho4,Água Com Açúcar,Luan Santana,2019.0,"Tenta o meu, por favor","Intimidade, desejo e sedução",0.9
1,2522,musica226_trecho5,Água Com Açúcar,Luan Santana,2019.0,"Se não servir, cê joga fora, vai embora e diz que não deu","Despedidas, morte e fragilidade",0.9
1,2523,musica226_trecho6,Água Com Açúcar,Luan Santana,2019.0,"Mas, antes disso, prova um beijo meu","Intimidade, desejo e sedução",0.9
1,2524,musica226_trecho7,Água Com Açúcar,Luan Santana,2019.0,Quer água com açúcar ou o meu amor?,Amor e relações amorosas,0.9
1,2525,musica226_trecho8,Água Com Açúcar,Luan Santana,2019.0,"Se não servir, cê joga fora, vai embora e diz que não deu, não deu","Despedidas, morte e fragilidade",0.9
1,2526,musica226_trecho9,Água Com Açúcar,Luan Santana,2019.0,Não vai embora sem um beijo meu,Amor e relações amorosas,0.8
1,2527,musica226_trecho10,Água Com Açúcar,Luan Santana,2019.0,E se eu te contar que a água acabou?,"Despedidas, morte e fragilidade",0.9
1,2528,musica226_trecho11,Água Com Açúcar,Luan Santana,2019.0,Não vai embora sem,"Despedidas, morte e fragilidade",0.9
1,2529,musica226_trecho12,Água Com Açúcar,Luan Santana,2019.0,O açúcar que tem é só o meu amor,Amor e relações amorosas,0.9
1,2530,musica226_trecho13,Água Com Açúcar,Luan Santana,2019.0,"Que coincidência, ó","Despedidas, morte e fragilidade",0.9
1,2531,musica226_trecho14,Água Com Açúcar,Luan Santana,2019.0,Eu sozinho e você só,"Despedidas, morte e fragilidade",0.9
1,2532,musica226_trecho15,Água Com Açúcar,Luan Santana,2019.0,Por que que a gente não se amarra,Amor e relações amorosas,0.9
1,2533,musica226_trecho16,Água Com Açúcar,Luan Santana,2019.0,Um no outro e dá um nó?,"Intimidade, desejo e sedução",0.9
1,2534,musica226_trecho17,Água Com Açúcar,Luan Santana,2019.0,"Eu sei, você quer desistir","Despedidas, morte e fragilidade",0.9
1,2535,musica227_trecho1,Eu Era,Marcos Belutti,2017.0,Aí você escolhe a melhor roupa,"Intimidade, desejo e sedução",0.9
1,2536,musica227_trecho2,Eu Era,Marcos Belutti,2017.0,"Beijou a boca errada, lembrou da boca certa","Infidelidade, tristeza e sofrimento",0.9
1,2537,musica227_trecho3,Eu Era,Marcos Belutti,2017.0,"Entrou numa gelada, lembrou da minha coberta","Despedidas, morte e fragilidade",0.9
1,2538,musica227_trecho4,Eu Era,Marcos Belutti,2017.0,Sabe esse alguém perfeito que você tanto espera?,"Conhecimento, esperança e expectativa",0.9
1,2539,musica227_trecho5,Eu Era,Marcos Belutti,2017.0,"Eu era, eu era","Despedidas, morte e fragilidade",0.9
1,2540,musica227_trecho6,Eu Era,Marcos Belutti,2017.0,Aí você se lembra que a gente se completa,"Intimidade, desejo e sedução",0.9
1,2541,musica227_trecho7,Eu Era,Marcos Belutti,2017.0,"E vai voltar pra mim, se for um pouco esperta",Amor e relações amorosas,0.9
1,2542,musica227_trecho8,Eu Era,Marcos Belutti,2017.0,Porque esse alguém perfeito que você tanto espera,"Conhecimento, esperança e expectativa",0.9
1,2543,musica227_trecho9,Eu Era,Marcos Belutti,2017.0,Eu era,"Crescimento, consquita e pertencimento",0.8
1,2544,musica227_trecho10,Eu Era,Marcos Belutti,2017.0,Aí você arruma o seu cabelo,"Intimidade, desejo e sedução",0.9
1,2545,musica227_trecho11,Eu Era,Marcos Belutti,2017.0,E sai com aquela sua amiga louca,Amor e relações amorosas,0.9
1,2546,musica227_trecho12,Eu Era,Marcos Belutti,2017.0,Que diz que o bom da vida é ser solteiro,"Intimidade, desejo e sedução",0.9
1,2547,musica227_trecho13,Eu Era,Marcos Belutti,2017.0,"Eu era, eu era, eu era","Crescimento, consquita e pertencimento",0.9
1,2548,musica227_trecho14,Eu Era,Marcos Belutti,2017.0,Me diz se adiantou alguma coisa,"Despedidas, morte e fragilidade",0.9
1,2549,musica227_trecho15,Eu Era,Marcos Belutti,2017.0,Procurar alívio passageiro,"Despedidas, morte e fragilidade",0.9
1,2550,musica227_trecho16,Eu Era,Marcos Belutti,2017.0,Beijar umas quatro ou cinco bocas,"Intimidade, desejo e sedução",0.9
1,2551,musica227_trecho17,Eu Era,Marcos Belutti,2017.0,Com beijos que não têm gosto de beijo,"Intimidade, desejo e sedução",0.9
1,2552,musica227_trecho18,Eu Era,Marcos Belutti,2017.0,"Aí lembrou de mim, não teve jeito","Despedidas, morte e fragilidade",0.9
1,2553,musica228_trecho1,Média Boa,Felipe E Rodrigo,2023.0,Não sou galã de novela das oito,"Infidelidade, tristeza e sofrimento",0.9
1,2554,musica228_trecho2,Média Boa,Felipe E Rodrigo,2023.0,Nem rico demais pra andar de iate,Ostentação e consumismo,0.9
1,2555,musica228_trecho3,Média Boa,Felipe E Rodrigo,2023.0,Nem liso demais pra remar de canoa,"Despedidas, morte e fragilidade",0.9
1,2556,musica228_trecho4,Média Boa,Felipe E Rodrigo,2023.0,Nem feio,"Despedidas, morte e fragilidade",0.9
1,2557,musica228_trecho5,Média Boa,Felipe E Rodrigo,2023.0,"Não é me achando, mas nota 7Passa tranquilo de ano","Despedidas, morte e fragilidade",0.9
1,2558,musica228_trecho6,Média Boa,Felipe E Rodrigo,2023.0,Mas eu ando arrumadinho e cheiroso,"Intimidade, desejo e sedução",0.9
1,2559,musica228_trecho7,Média Boa,Felipe E Rodrigo,2023.0,A barriguinha não tá 100% ok,"Infidelidade, tristeza e sofrimento",0.9
1,2560,musica228_trecho8,Média Boa,Felipe E Rodrigo,2023.0,Mas nota 7 passa tranquilo de ano,"Crescimento, consquita e pertencimento",0.9
1,2561,musica228_trecho9,Média Boa,Felipe E Rodrigo,2023.0,Mas minha bebida preferida nunca foi whey,"Crescimento, consquita e pertencimento",0.8
1,2562,musica228_trecho10,Média Boa,Felipe E Rodrigo,2023.0,É cerveja gelada e eu sei que cê gosta,"Intimidade, desejo e sedução",0.9
1,2563,musica228_trecho11,Média Boa,Felipe E Rodrigo,2023.0,"De bônus, não tem um ex louco na minha cola","Intimidade, desejo e sedução",0.9
1,2564,musica228_trecho12,Média Boa,Felipe E Rodrigo,2023.0,Nem bonito demais pra te dar trabalho,"Intimidade, desejo e sedução",0.9
1,2565,musica228_trecho13,Média Boa,Felipe E Rodrigo,2023.0,Nem feio demais pra te passar vergonha,"Infidelidade, tristeza e sofrimento",0.9
1,2566,musica228_trecho14,Média Boa,Felipe E Rodrigo,2023.0,"Eu tô na média, tô numa média boa","Crescimento, consquita e pertencimento",0.9
1,2567,musica229_trecho1,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,"Eu nem dormi pensando em tudo que aconteceu, iê, iê","Despedidas, morte e fragilidade",0.9
1,2568,musica229_trecho2,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,Que sentimentos vazios,"Infidelidade, tristeza e sofrimento",0.9
1,2569,musica229_trecho3,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,Não preenchem os espaços,"Despedidas, morte e fragilidade",0.9
1,2570,musica229_trecho4,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,Cê nem aí e eu amando você,Amor e relações amorosas,0.9
1,2571,musica229_trecho5,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,"Guardei em mim cada detalhe que a gente viveu, iê, iê","Intimidade, desejo e sedução",0.9
1,2572,musica229_trecho6,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,O combinado era da gente se reencontrar,"Crescimento, consquita e pertencimento",0.9
1,2573,musica229_trecho7,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,"Quem sentir saudade primeiro, ligar","Despedidas, morte e fragilidade",0.9
1,2574,musica229_trecho8,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,"Eu amando você, iê, iê",Amor e relações amorosas,0.9
1,2575,musica229_trecho9,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,"E eu, e eu amando você",Amor e relações amorosas,0.9
1,2576,musica229_trecho10,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,Me enlouqueceu e desapareceu,"Despedidas, morte e fragilidade",0.9
1,2577,musica229_trecho11,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,Plantou amor no peito e não voltou pra regar,Amor e relações amorosas,0.9
1,2578,musica229_trecho12,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,Promessas não são contratos,"Despedidas, morte e fragilidade",0.9
1,2579,musica229_trecho13,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,"Beijos nem sempre são pactos, iê, iê","Intimidade, desejo e sedução",0.9
1,2580,musica229_trecho14,Pactos (part. Jorge & Mateus),Matheus Kauan,nan,Eu deveria saber,"Despedidas, morte e fragilidade",0.9
1,2581,musica23_trecho1,Proibido Terminar,Gusttavo Lima,2025.0,Vai ter dias que eu vou acordar querendo menos,"Despedidas, morte e fragilidade",0.9
1,2582,musica23_trecho2,Proibido Terminar,Gusttavo Lima,2025.0,Normal um dia ou outro não fazer amor,"Intimidade, desejo e sedução",0.9
1,2583,musica23_trecho3,Proibido Terminar,Gusttavo Lima,2025.0,"Ciúme existe, é só saber lidar","Infidelidade, tristeza e sofrimento",0.9
1,2584,musica23_trecho4,Proibido Terminar,Gusttavo Lima,2025.0,Só tá proibido terminar,"Despedidas, morte e fragilidade",0.9
1,2585,musica23_trecho5,Proibido Terminar,Gusttavo Lima,2025.0,"Nesse mundão, eu por você, você por mim",Amor e relações amorosas,0.9
1,2586,musica23_trecho6,Proibido Terminar,Gusttavo Lima,2025.0,Casais felizes também têm dias ruins,Amor e relações amorosas,0.9
1,2587,musica23_trecho7,Proibido Terminar,Gusttavo Lima,2025.0,"São dois adultos, é só conversar","Intimidade, desejo e sedução",0.9
1,2588,musica23_trecho8,Proibido Terminar,Gusttavo Lima,2025.0,"Neste dia, cê acorda me querendo mais",Amor e relações amorosas,0.9
1,2589,musica23_trecho9,Proibido Terminar,Gusttavo Lima,2025.0,Vai ter dia que você só vai tá dez por cento,"Despedidas, morte e fragilidade",0.8
1,2590,musica23_trecho10,Proibido Terminar,Gusttavo Lima,2025.0,"Te completo com os noventa, fica tudo em paz","Crescimento, consquita e pertencimento",0.9
1,2591,musica23_trecho11,Proibido Terminar,Gusttavo Lima,2025.0,"Casal é isso, tem briga sempre","Infidelidade, tristeza e sofrimento",0.9
1,2592,musica23_trecho12,Proibido Terminar,Gusttavo Lima,2025.0,Vem na ponta da língua o:,"Intimidade, desejo e sedução",0.9
1,2593,musica23_trecho13,Proibido Terminar,Gusttavo Lima,2025.0,Some da minha frente,"Despedidas, morte e fragilidade",0.9
1,2594,musica23_trecho14,Proibido Terminar,Gusttavo Lima,2025.0,"Mas o te amo vence, o te amo vence",Amor e relações amorosas,0.9
1,2595,musica23_trecho15,Proibido Terminar,Gusttavo Lima,2025.0,Tá liberado acordar de mau humor,"Despedidas, morte e fragilidade",0.9
1,2596,musica230_trecho1,Vidinha de Balada,Henrique & Juliano,2017.0,"Oi, tudo bem?","Intimidade, desejo e sedução",0.9
1,2597,musica230_trecho2,Vidinha de Balada,Henrique & Juliano,2017.0,E dar outro gosto pra essa sua boca de ressaca,"Intimidade, desejo e sedução",0.9
1,2598,musica230_trecho3,Vidinha de Balada,Henrique & Juliano,2017.0,"Vai namorar comigo, sim!",Amor e relações amorosas,0.9
1,2599,musica230_trecho4,Vidinha de Balada,Henrique & Juliano,2017.0,"Vai por mim, igual nós dois não tem","Despedidas, morte e fragilidade",0.9
1,2600,musica230_trecho5,Vidinha de Balada,Henrique & Juliano,2017.0,"Se reclamar, cê vai casar também",Amor e relações amorosas,0.9
1,2601,musica230_trecho6,Vidinha de Balada,Henrique & Juliano,2017.0,Com comunhão de bens,"Crescimento, consquita e pertencimento",0.9
1,2602,musica230_trecho7,Vidinha de Balada,Henrique & Juliano,2017.0,Seu coração é meu e o meu é seu também,Amor e relações amorosas,0.9
