titulo,artista,letra,url,ano,coletado_em,contagem_palavras,contagem_linhas
Entregador de Flor,Diego e Victor Hugo,"Vai lá, entregador de flor Dar assistência pra isso Que eu e ela tá chamando de amor(Eu e ela tá chamando de amor)Meu coração se acostumou Que de sete em sete dias eu mando um novo Porque o outro murchou Pra não dar tempo dela me esquecer Toda semana eu mando um buquê Vou te encher de flor, minha flor Vou te encher de beijos de amor Quero ver cê reclamar Quero ver cê não me amar Vou te encher de flor, minha flor Vou te encher de beijos de amor Quero ver cê reclamar Quero ver cê não me amar Vou te encher de flor, eu vou Vai lá, entregador de flor Dar assistência pra isso Que eu e ela tá chamando de amor(Eu e ela tá chamando de amor)Meu coração se acostumou Que de sete em sete dias eu mando um novo Porque o outro murchou Pra não dar tempo dela me esquecer Toda semana eu mando um buquê Vou te encher de flor, minha flor Vou te encher de beijos de amor Quero ver cê reclamar Quero ver cê não me amar Vou te encher de flor, minha flor Vou te encher de beijos de amor Quero ver cê reclamar Quero ver cê não me amar Vou te encher de flor, minha flor Vou te encher de beijos de amor Quero ver cê reclamar Quero ver cê não me amar Vou te encher de flor, eu vou Vou te encher de flor, eu vou",https://www.letras.mus.br/diego-victor-hugo/entregador-de-flor/,2019.0,2025-09-30T18:53:25.660442,247,1
Desbloqueado,Diego e Victor Hugo,"É, não é que seu espelho anda diferente? Tá refletindo um sorriso muito mais atraente Notei que seu cabelo tem mais brilho e tá cheia de vida Seu olhar confirma que se sente muito mais bonita A minha mão te procurou, não te sentiu Disparei o meu sorriso que não te atingiu Resumiu o meu beijo em dois, três segundos e saiu Esqueceu desbloqueado em cima da mesa Celular vibrou, vrum A tela acesa E um contato estranho te perguntando Cê já contou pra ele da gente? Não esconde nada, não mente Eu não dormi a noite te esperando, impaciente Cê já contou pra ele da gente? Não esconde nada, não mente E esse digitando aí? Tá demorando, tá me consumindo, oh Oi, aqui quem fala é o que tá sobrando Ela ainda não falou comigo Mas calma, ela já tá indo Oh, a minha mão te procurou, não te sentiu Disparei o meu sorriso que não te atingiu Resumiu o meu beijo em dois, três segundos e saiu Esqueceu desbloqueado em cima da mesa Celular vibrou, vrum A tela acesa E um contato estranho te perguntando Cê já contou pra ele da gente? Não esconde nada, não mente Eu não dormi a noite te esperando, impaciente Cê já contou pra ele da gente? Não esconde nada, não mente E esse digitando aí? Tá demorando, tá me consumindo, oh Oi, aqui quem fala é o que tá sobrando Ela ainda não falou comigo Mas calma, ela já tá indo",https://www.letras.mus.br/diego-victor-hugo/desbloqueado/,2021.0,2025-09-30T18:53:27.557061,249,1
Andar de Baixo (part. NATTAN),Diego e Victor Hugo,"Quinta-feira, um convite desse eu não guento Essa foto que só me aguçou o meu pensamento Cê não tá entendendo Eu tô nesse exato momento no trânsito lento A vontade é duzentos por hora, Uberlândia é foda Vou parar pra pegar umas long gelada pra gente Que a noite vai ser longa, louca e quente Coitado Tô com dó do seu vizinho do andar de baixo Vai ter que assistir televisão no máximo Pra não escutar barulheira Do pé da cama riscando o porcelanato a noite inteira Coitado Tô com dó do seu vizinho do andar de baixo Vai ter que assistir televisão no máximo Pra não escutar barulheira Do pé da cama riscando o porcelanato a noite inteira Coitado Coitado Tô nesse exato momento no trânsito lento A vontade é duzentos por hora, Uberlândia é foda Vou parar pra pegar umas long gelada pra gente Que a noite vai ser longa, louca e quente Coitado Tô com dó do seu vizinho do andar de baixo Vai ter que assistir televisão no máximo Pra não escutar barulheira Do pé da cama riscando o porcelanato a noite inteira Coitado Tô com dó do seu vizinho do andar de baixo Vai ter que assistir televisão no máximo Pra não escutar barulheira Do pé da cama riscando o porcelanato a noite inteira Coitado, ô Coitado",https://www.letras.mus.br/diego-victor-hugo/andar-de-baixo-part-nattan/,,2025-09-30T18:53:30.853405,222,1
Áudio,Diego e Victor Hugo,"Eu tô gravando esse áudio Pra dizer que não dá mais Que a gente vai terminar de vez Espera, vou começar outra vez Eu tô gravando esse áudio Pra dizer que não dá mais Você anda muito ausente Eu já tô ficando louco Pera aí, vou começar de novo Eu tô gravando esse áudio Pra dizer que não dá mais Pra aguentar essa saudade de você Pra entender o quanto ainda te quero Eu tô jogando orgulho fora Chego aí em meia hora Pra acabar com esse clima Você vai ver, eu tô falando sério Áudio enviado com sucesso Eu tô gravando esse áudio Pra dizer que não dá mais Você anda muito ausente Eu já tô ficando louco Pera aí, vou começar de novo Eu tô gravando esse áudio Pra dizer que não dá mais Pra aguentar essa saudade de você Pra entender o quanto ainda te quero Eu tô jogando orgulho fora Chego aí em meia hora Pra acabar com esse clima Você vai ver, eu tô falando sério Áudio enviado com sucesso Eu tô gravando esse áudio Pra dizer que não dá mais Pra aguentar essa saudade de você Pra entender o quanto ainda te quero Eu tô jogando orgulho fora Chego aí em meia hora Pra acabar com esse clima Você vai ver, eu tô falando sério Áudio enviado com sucesso",https://www.letras.mus.br/diego-victor-hugo/audio/,2019.0,2025-09-30T18:53:32.705137,225,1
Por Hoje É Só,Diego e Victor Hugo,"Vai ser bom no momento Depois o um BO grande Escuta, relatos de um fiel não praticante Se der vontade Ocupa a cabeça com outra coisa Não faz como eu Que fui arrumar saudade à toa Se você e o pecado ficar cara a cara, corra Não saia da roupa Já falei demais Por hoje é sozinho Cinzeiro lotado Pilhas de cascos vazios Sequência de copos Que levam a corpos despidos Que mal chegam dar oi E dá uma e vai se despedir Quanto mais eu falo, mais saudade eu sinto",https://www.letras.mus.br/diego-victor-hugo/por-hoje-e-so/,2024.0,2025-09-30T18:53:34.146598,91,1
Infarto,Diego e Victor Hugo,"Ajuda eu aqui Me deu uma tonteira, traz uma cadeira, que eu vou cair Cancela a cerveja, traz água com açúcar aí Já me senti assim Eu tenho uma doença Que tem um metro e sessenta E acabou de entrar ali naquela porta Fecha a conta Tá aumentando os sintomas E o peito tá doendo Tomara que seja infarto Se for amor, eu tô ferrado Aí vai ser pior o estrago E o peito tá doendo Tomara que seja infarto Se for amor, eu tô ferrado Aí vai ser pior o estrago",https://www.letras.mus.br/diego-victor-hugo/infarto/,2018.0,2025-09-30T18:53:36.833389,92,1
Sorte,Diego e Victor Hugo,"Sorte é tá na rua num dia de chuva Ter alguém pra dividir o seu guarda-chuva Sorte é ter alguém te esperando em casa E com um beijo apagar a semana estressada Sorte não é ganhar dinheiro Ter carro do ano Sorte é um verdadeiro eu te amo Sorte é quando não se tem nada Mas se enxerga um tudo Num olhar de um amor absoluto Você coloriu Minha vida cinza, amor E a cada sorriso seu Eu ganho um lápis de cor Você é meu tudo, tudo, tudo Eu juntei meu mundo, mundo, mundo com o seu Você é a sorte e o sortudo sou eu Você coloriu Minha vida cinza, amor E a cada sorriso seu Eu ganho um lápis de cor Você é meu tudo, tudo, tudo Eu juntei meu mundo, mundo, mundo com o seu Você é a sorte e o sortudo sou eu O sortudo sou eu Sorte não é ganhar dinheiro Ter carro do ano Sorte é um verdadeiro eu te amo Sorte é quando não se tem nada Mas se enxerga um tudo Num olhar de um amor absoluto Você coloriu Minha vida cinza, amor E a cada sorriso seu Eu ganho um lápis de cor Você é meu tudo, tudo, tudo Eu juntei meu mundo, mundo, mundo com o seu Você é a sorte e o sortudo sou eu Você coloriu Minha vida cinza, amor E a cada sorriso seu Eu ganho um lápis de cor Você é meu tudo, tudo, tudo Eu juntei meu mundo, mundo, mundo com o seu Você é a sorte e o sortudo sou eu E o sortudo sou eu E o sortudo sou eu",https://www.letras.mus.br/diego-victor-hugo/sorte/,2021.0,2025-09-30T18:53:38.979152,278,1
Princesa (part. Ana Castela),Gustavo Mioto,"Respira, não pira Me beija, me abraça Deixa eu acalmar suas incertezas Seu medo de amar é normal Quem passou por aí te fez mal, mas passou Eu vou fazer você acreditar no amor Princesa, descansa, me ama Me experimenta de remédio pro teu medo De oito em oito segundos, te dou um beijo Eu vou curar seu medo Me fala onde é que tá doendo Me mostra onde foi que machucou Que eu vou soprar, beijar Beijar, te amar até curar a dor Me fala onde é que tá doendo Me mostra onde foi que machucou Que eu vou soprar, beijar Beijar, te amar até curar a dor Respiro, não piro Te beijo, te abraço Deixo acalmar minhas incertezas Meu medo de amar é normal Quem passou por aqui me fez mal, mas passou Eu vou fazer você acreditar no amor Princesa, descansa, me ama Me experimenta de remédio pro teu medo De oito em oito segundos, te dou um beijo Eu vou curar seu medo Me fala onde é que tá doendo Me mostra onde foi que machucou Que eu vou soprar, beijar Beijar, te amar até curar a dor Me fala onde é que tá doendo Me mostra onde foi que machucou Que eu vou soprar, beijar Beijar, te amar até curar a dor Eu vou soprar, beijar Beijar, te amar até curar a dor",https://www.letras.mus.br/gustavo-mioto/princesa-part-ana-castela/,2025.0,2025-09-30T18:53:49.954915,228,1
Anti-Amor (part. Jorge e Mateus),Gustavo Mioto,"Tô aqui pra te contar Por aqui tá tudo em paz, tudo bem Eu já nem te amo mais Comecei a me tratar de você, e quer saber? Te esqueci há uma semana atrás E aquela loucura de mudar pra Salvador Esquece, eu nem gosto de calor Se fez uma cozinha maior Pra juntar a família ao redor Esquece, jantar fora é bem melhor Coração receitou De 8 em 8 horas, uma dose de anti-amor Já tomei, funcionou Eu sou paciente, coração é meu doutor Coração receitou De 8 em 8 horas, uma dose de anti-amor Já tomei, funcionou Eu sou paciente, coração é meu doutor PS: Hoje eu ganhei alta Nem sinto mais sua falta PS: Hoje eu ganhei alta Não sinto mais sua falta E aquela loucura de mudar pra Salvador Esquece, eu nem gosto de calor Se fez uma cozinha maior Pra juntar a família ao redor Esquece, jantar fora é bem melhor Coração receitou De 8 em 8 horas, uma dose de anti-amor Já tomei, funcionou Eu sou paciente, coração é meu doutor Coração receitou De 8 em 8 horas, uma dose de anti-amor Já tomei, funcionou Eu sou paciente, coração é meu doutor PS: Hoje eu ganhei alta Não sinto mais sua falta PS: Hoje eu ganhei alta Não sinto mais sua falta Não sinto mais sua falta",https://www.letras.mus.br/gustavo-mioto/anti-amor/,2017.0,2025-09-30T18:53:52.363454,223,1
Impressionando Os Anjos,Gustavo Mioto,"Hoje foi tudo bem, só um pouco cansativo Dia duro no trabalho que acabou comigo Tô aqui com os pés pra cima pronto pra dormir A saudade de você é visita frequente Que nem a sua tia chata que irritava a gente Ah, saudade da gente Tirando isso, do resto até que eu tô dando conta A Julinha tá banguela e o Pedro só apronta O que faltava do carro, eu já quitei a conta Ah, falando nisso, terminei o livro que você pediu pra eu ler E só na página 70, entendi você Naquela parte onde diz que o amor é fogo que arde sem se ver Como é que tá aí? De você faz tempo que não ouço nada Fala um pouco, sua voz tá tão calada Sei que agora deve estar impressionando os anjos com sua risada Mas de você faz tempo que não ouço nada Fala um pouco, sua voz tá tão calada Aí de cima, fala alto que eu preciso ouvir Como é que tá aí? Tirando isso, do resto até que eu tô dando conta A Julinha tá banguela e o Pedro só apronta O que faltava do carro, eu já quitei a conta Falando nisso, terminei o livro que você pediu pra eu ler E só na página 70, entendi você Naquela parte onde diz que o amor é fogo que arde sem se ver Como é que tá aí? De você faz tempo que não ouço nada Fala um pouco, sua voz tá tão calada Sei que agora deve estar impressionando os anjos com sua risada Mas de você faz tempo que não ouço nada Fala um pouco, sua voz tá tão calada Aí de cima, fala alto que eu preciso ouvir Como é que tá ai? Sei que agora deve estar impressionado os anjos com sua risada Fala alto aí de cima, que eu preciso ouvir Como é que tá aí?",https://www.letras.mus.br/gustavo-mioto/impressionando-os-anjos/,2017.0,2025-09-30T18:53:54.780528,320,1
Despedida de Casal,Gustavo Mioto,"Mesa pra dois num restaurante chique Vinho chileno, na entrada um ceviche Toda cheirosa, fez até penteado Batom vermelho e vestido colado Ela passou a noite sorrindo Falou que eu tava lindo Queria que a noite fosse inesquecível E foi Foi nosso jantar à luz de adeus Nossa despedida de casal Ela terminou sem derramar nenhuma lágrima E eu ainda não digeri esse final Foi nosso jantar à luz de adeus Nossa despedida de casal Ela terminou sem derramar nenhuma lágrima E eu ainda não digeri esse final Tá engasgado aqui aquele tchau Mesa pra dois num restaurante chique Vinho chileno, na entrada um ceviche Toda cheirosa, fez até penteado Batom vermelho e vestido colado Ela passou a noite sorrindo Falou que eu tava lindo Queria que a noite fosse inesquecível E foi Foi nosso jantar à luz de adeus Nossa despedida de casal Ela terminou sem derramar nenhuma lágrima E eu ainda não digeri esse final Foi nosso jantar à luz de adeus Nossa despedida de casal Ela terminou sem derramar nenhuma lágrima E eu ainda não digeri esse final Tá engasgado aqui aquele tchau",https://www.letras.mus.br/gustavo-mioto/despedida-de-casal/,2020.0,2025-09-30T18:53:57.238004,186,1
